Time,Density,gasTemp,dustTemp,Av,radfield,zeta,point,H      ,H+     ,H2     ,H2+    ,H3+    ,HE     ,HE+    ,HEH+   ,C      ,C+     ,CH     ,CH+    ,CH2    ,CH2+   ,N      ,N+     ,CH3    ,CH3+   ,NH     ,NH+    ,CH4    ,CH4+   ,NH2    ,NH2+   ,O      ,O+     ,CH5+   ,NH3    ,NH3+   ,OH     ,OH+    ,H2O    ,H2O+   ,NH4+   ,H3O+   ,C2     ,C2+    ,MG     ,MG+    ,C2H    ,C2H+   ,C2H2   ,C2H2+  ,CN     ,CN+    ,C2H3   ,HCN    ,HCN+   ,HNC    ,CO     ,CO+    ,H2CN   ,HCNH+  ,N2     ,N2+    ,SI     ,SI+    ,C2H4   ,HCO    ,HCO+   ,HOC+   ,N2H+   ,SIH    ,SIH+   ,C2H5   ,H2CO   ,H2CO+  ,NO     ,NO+    ,SIH2   ,SIH2+  ,H2COH  ,H2COH+ ,HNO    ,HNO+   ,SIH3   ,SIH3+  ,CH2OH  ,CH3OH  ,H2NO+  ,O2     ,O2+    ,S      ,S+     ,SIH4   ,SIH4+  ,CH3OH2+,HS     ,HS+    ,O2H    ,O2H+   ,SIH5+  ,H2S    ,H2S+   ,CL     ,CL+    ,H3S+   ,C3+    ,HCL    ,HCL+   ,H2CL+  ,C2N    ,C2N+   ,C3H2   ,C2NH+  ,CH3CCH ,SIC    ,SIC+   ,C3H5+  ,CH3CN  ,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,HNCO   ,CO2    ,CS     ,CS+    ,SIO    ,SIO+   ,CH3CHO ,HCO2+  ,HCS    ,HCS+   ,SIOH+  ,HSIO   ,NH2CHO ,HCOO   ,H2CS   ,H2CS+  ,H2SIO  ,NO2    ,NS     ,NS+    ,HCOOH  ,H2CSH+ ,HNS+   ,SO     ,SO+    ,C4H    ,HSO+   ,C3N    ,HC3N   ,C2N2+  ,NCCN   ,SIC2   ,SIC2+  ,OCS    ,OCS+   ,SIS    ,SIS+   ,OCSH+  ,SISH+  ,C4N    ,C4N+   ,SIC3+  ,SIC3   ,S2     ,S2+    ,SO2+   ,SO2    ,HS2    ,HS2+   ,HOSO+  ,H2S2+  ,H2S2   ,#H     ,#H2    ,#HE    ,#C     ,#CH    ,#CH2   ,#N     ,#CH3   ,#NH    ,#CH4   ,#NH2   ,#O     ,#NH3   ,#OH    ,#H2O   ,#C2    ,#MG    ,#C2H   ,#C2H2  ,#CN    ,#HCN   ,#HNC   ,#C2H3  ,#CO    ,#N2    ,#H2CN  ,#C2H4  ,#SI    ,#HCO   ,#C2H5  ,#SIH   ,#NO    ,#H2CO  ,#SIH2  ,#H2COH ,#HNO   ,#CH2OH ,#SIH3  ,#O2    ,#CH3OH ,#SIH4  ,#S     ,#O2H   ,#HS    ,#H2S   ,#CL    ,#HCL   ,#C2N   ,#C3H2  ,#CH3CCH,#SIC   ,#CH3CN ,#CH2CO ,#CH3CNH,#OCN   ,#HNCO  ,#SIO   ,#CS    ,#CO2   ,#CH3CHO,#HCS   ,#HSIO  ,#NH2CHO,#HCOO  ,#H2CS  ,#NO2   ,#NS    ,#H2SIO ,#HCOOH ,#SO    ,#C4H   ,#C3N   ,#HC3N  ,#NCCN  ,#SIC2  ,#SIS   ,#OCS   ,#C4N   ,#SIC3  ,#SO2   ,#S2    ,#HS2   ,#H2S2  ,@H     ,@H2    ,@HE    ,@C     ,@CH    ,@CH2   ,@N     ,@CH3   ,@NH    ,@CH4   ,@NH2   ,@O     ,@NH3   ,@OH    ,@H2O   ,@C2    ,@MG    ,@C2H   ,@C2H2  ,@CN    ,@HCN   ,@HNC   ,@C2H3  ,@CO    ,@N2    ,@H2CN  ,@C2H4  ,@SI    ,@HCO   ,@C2H5  ,@SIH   ,@NO    ,@H2CO  ,@SIH2  ,@H2COH ,@HNO   ,@CH2OH ,@SIH3  ,@O2    ,@CH3OH ,@SIH4  ,@S     ,@O2H   ,@HS    ,@H2S   ,@CL    ,@HCL   ,@C2N   ,@C3H2  ,@CH3CCH,@SIC   ,@CH3CN ,@CH2CO ,@CH3CNH,@OCN   ,@HNCO  ,@SIO   ,@CS    ,@CO2   ,@CH3CHO,@HCS   ,@HSIO  ,@NH2CHO,@HCOO  ,@H2CS  ,@NO2   ,@NS    ,@H2SIO ,@HCOOH ,@SO    ,@C4H   ,@C3N   ,@HC3N  ,@NCCN  ,@SIC2  ,@SIS   ,@OCS   ,@C4N   ,@SIC3  ,@SO2   ,@S2    ,@HS2   ,@H2S2  ,E-     ,BULK   ,SURFACE
  0.000E+00, 1.0000E+04,   10.00,   10.00, 2.0000E+00, 1.0000E+00, 1.0000E+01,   1,    5.00000E-01,    1.00000E-30,    2.50000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-10,    1.77000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.18000E-05,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.34000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.25600E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.78000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.39000E-08,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    1.00000E-30,    1.00000E-30
